NDOF THRESHOLD PROJECTION_CHOICE CELL_SIZE PROPAGATION_STEPSIZE GOAL_BIAS MAX_TIME AVG_RUNNING_TIME SUCCESS_RATE NRUNS
3 0.1 1 0.1 0.05 0.2 200 2.17873 1 20
0.739561 2.20974 1.11013 4.05929 2.50439 2.28802 0.470295 1.46818 2.46448 1.29576 0.95968 2.00861 5.96691 1.03503 5.08803 3.05099 0.918356 2.99078 1.43922 1.50705
