NDOF THRESHOLD PROJECTION_CHOICE CELL_SIZE PROPAGATION_STEPSIZE GOAL_BIAS MAX_TIME AVG_RUNNING_TIME SUCCESS_RATE NRUNS
6 0.1 1 0.1 0.05 0.2 200 153.847 0 20
153.217 144.693 141.564 176.116 107.427 196.154 157.756
