NDOF THRESHOLD PROJECTION_CHOICE CELL_SIZE PROPAGATION_STEPSIZE GOAL_BIAS MAX_TIME AVG_RUNNING_TIME SUCCESS_RATE NRUNS
6 0.1 1 0.05 0.05 0.2 200 98.1892 0 20
75.1309 54.1173 119.341 62.8393 164.372 94.9779 116.546
