NDOF THRESHOLD PROJECTION_CHOICE CELL_SIZE PROPAGATION_STEPSIZE GOAL_BIAS MAX_TIME AVG_RUNNING_TIME SUCCESS_RATE NRUNS
4 0.1 1 0.1 0.05 0.2 200 10.8256 1 20
6.16242 6.94923 5.89203 13.3122 12.9206 15.793 14.2078 24.2348 7.53428 22.8409 14.4558 11.129 16.6999 8.28618 6.81018 2.13451 7.65386 8.38763 9.99456 1.11324
